Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names
Arp 120;G;12:27:40.40;+13:04:44.0;Vir;2.8;2.0;;;10.9;;;;;SB(s)0^0;;;;;;;;;;4435,4438;;;NGC 4435,NGC 4438;
Arp 121;G;00:59:23.30;-04:48:50.0;Cet;0.9;0.7;;;14.5;;;;;Disrupted;;;;;;;;;;;;;MCG-01-03-052,MCG-01-03-051;
Arp 122;G;16:04:26.30;+17:44:37.0;Her;0.8;;;;14.9;;;;;SA0+ pec;;;;;;;;;;6040;;;NGC 6040B,NGC 6040A;
Arp 123;G;05:22:32.30;-11:29:42.0;Lep;3.0;0.8;;;12.0;;;;;Sb: pec sp;;;;;;;;;;1888,1889;;;NGC 1888,NGC 1889;
Arp 124;G;17:18:40.80;+60:36:24.0;Dra;2.2;0.6;;;13.1;;;;;SAb: sp I-II;;;;;;;;;;6361;;;NGC 6361;
Arp 125;G;16:38:13.80;+41:55:51.0;Her;1.1;0.4;;;13.6;;;;;Ring B;;;;;;;;;;;;;UGC 10491,UGC 10491;
Arp 126;G;01:58:05.40;+03:06:05.0;Psc;1.2;0.7;;;14.5;;;;;Pec?;;;;;;;;;;;;;UGC 01449,UGC 01449;
Arp 127;G;00:38:59.20;-09:00:07.0;Cet;1.5;1.2;;;12.5;;;;;SAB(rs)C:pec;;;;;;;;;;0191;1563;;NGC 0191,IC 1563;
Arp 128;G;01:17:24.40;+14:41:48.0;Psc;0.7;0.2;;;15.4;;;;;DBL SYS;;;;;;;;;;;;;UGC 00827,UGC 00827;
Arp 129;G;09:39:24.40;+32:21:45.0;Leo;0.5;;;;14.0;;;;;SB(r)c: pec;;;;;;;;;;;;;UGC 05146,UGC 05146;
Arp 130;G;00:02:37.70;+16:39:08.0;Peg;0.5;;;;15.6;;;;;SBc;;;;;;;;;;;5378;;IC 5378,IC 5378;
Arp 131;G;02:47:19.80;-14:48:07.0;Eri;1.0;0.7;;;14.5;;;;;;;;;;;;;;;;;;MCG-03-08-25,MCG-03-08-26;
Arp 132;G;11:19:21.10;-03:05:26.0;Leo;0.4;0.3;;;15.5;;;;;Pair;;;;;;;;;;;;;CGCG 011-053;
Arp 133;G;01:25:44.20;-01:22:47.0;Cet;1.8;1.8;;;12.1;;;;;E0 or S0-;;;;;;;;;;0541;;;NGC 0541;
Arp 134;G;12:29:46.40;+07:59:47.0;Vir;10.3;8.4;;;8.4;;;;;E2;;;;;;;;;;;;;MESSIER 49;
Arp 135;G;02:40:24.00;+39:03:46.0;Per;8.8;3.0;;;9.3;;;;;SB(rs)0-;;;;;;;;;;1023;;;NGC 1023;
Arp 136;G;14:58:39.90;+53:53:10.0;Boo;1.7;1.1;;;12.5;;;;;S0;;;;;;;;;;5820;;;NGC 5820;
Arp 137;G;09:34:02.70;+10:06:31.0;Leo;1.0;0.7;;;13.2;;;;;SB(s)ab;;;;;;;;;;2914;;;NGC 2914;
Arp 138;G;11:58:42.70;+25:02:11.0;Com;0.9;0.2;;;14.0;;;;;E;;;;;;;;;;4015;;;NGC 4015,NGC 4015;
Arp 139;G;13:07:24.10;+26:42:59.0;Com;1.0;0.3;;;15.8;;;;;;;;;;;;;;;;;;MCG+05-31-135,MCG+05-31-135;
Arp 140;G;00:51:01.70;-07:03:24.0;Cet;1.5;;;;13.0;;;;;SAB(r:)0^0^ p;;;;;;;;;;0274,0275;;;NGC 0274,NGC 0275;
Arp 141;G;07:14:20.90;+73:28:51.0;Cam;2.8;1.5;;;12.5;;;;;Ring;;;;;;;;;;;;;UGC 03730,UGC 03730;
Arp 142;G;09:37:43.10;+02:46:15.0;Hya;;;;;14.4;;;;;E+SYS;;;;;;;;;;2936,2937;;;UGC 05130,NGC 2936,NGC 2937;
Arp 143;G;07:46:53.00;+39:01:55.0;Lyn;1.2;0.8;;;13.2;;;;;Ring A;;;;;;;;;;2444,2445;;;NGC 2444,NGC 2445;
Arp 144;G;00:06:27.10;-13:24:58.0;Cet;0.9;0.5;;;14.4;;;;;Ring A;;;;;;;;;;7828,7829;;;NGC 7828,NGC 7829;
Arp 145;G;02:23:08.00;+41:22:12.0;And;;;;;13.8;;;;;Ring B;;;;;;;;;;;;;ARP 145,UGC 01840,ARP 145;
Arp 146;G;00:06:44.00;-06:38:07.0;Cet;0.7;0.6;;;;;;;;Ring A;;;;;;;;;;;;;ARP 146,VV 790,ARP 146;
Arp 147;G;03:11:18.30;+01:18:50.0;Cet;0.7;0.5;;;15.0;;;;;Ring A&B;;;;;;;;;;;0298;;IC 0298;
Arp 148;G;11:04:00.10;+40:50:49.0;UMa;0.6;0.5;;;15.4;;;;;Ring;;;;;;;;;;;;;MCG+07-23-019;
Arp 149;G;12:39:42.40;+16:35:32.0;Com;0.8;0.1;;;16.0;;;;;Im;;;;;;;;;;;0803;;IC 0803B,IC 0803A;
Arp 150;G;23:19:29.90;+09:30:29.0;Peg;1.3;1.1;;;14.1;;;;;Pec;;;;;;;;;;7609;;;NGC 7609,NGC 7609A;
Arp 151;G;11:25:36.10;+54:22:57.0;UMa;1.3;0.2;;;16.8;;;;;S0 pec;;;;;;;;;;;;;MRK 0040;
Arp 152;G;12:30:49.40;+12:23:28.0;Vir;8.4;6.7;;;8.6;;;;;E+0-1 pec;;;;;;;;;;;;;MESSIER 87;
Arp 153;G;13:25:27.60;-43:01:09.0;Cen;25.9;20.1;;;6.8;;;;;S0 pec;;;;;;;;;;5128;;;NGC 5128;
Arp 154;G;03:22:41.50;-37:12:34.0;For;12.1;8.6;;;8.2;;;;;(R')SAB(s)0^0;;;;;;;;;;1316;;;NGC 1316;
Arp 155;G;11:23:36.80;+53:49:31.0;UMa;;;;;;;;;;;;;;;;;;;;3656;;;ARP 155,ARP 155,NGC 3656;
Arp 156;G;10:42:38.00;+77:29:40.0;Dra;1.3;0.7;;;15.0;;;;;Peclr;;;;;;;;;;;;;UGC 05814;
Arp 157;G;01:24:35.20;+03:47:37.0;Psc;4.5;1.8;;;11.5;;;;;S pec, Pair;;;;;;;;;;0520;;;NGC 0520;
Arp 158;G;01:25:19.60;+34:01:29.0;And;2.5;0.7;;;13.5;;;;;Pec;;;;;;;;;;0523;;;NGC 0523;
Arp 159;G;12:51:45.40;+25:46:28.0;Com;3.5;1.2;;;12.4;;;;;SBcd? pec sp;;;;;;;;;;4747;;;NGC 4747;
Arp 160;G;12:14:10.10;+54:31:40.0;UMa;1.8;1.1;;;12.5;;;;;IBm pec;;;;;;;;;;4194;;;NGC 4194;
Arp 161;G;11:42:12.30;+00:20:03.0;Vir;0.4;0.4;;;14.7;;;;;Sb pec:;;;;;;;;;;;;;UGC 06665;
Arp 162;G;10:51:16.20;+27:58:29.0;LMi;3.6;2.6;;;10.8;;;;;S0 pec;;;;;;;;;;3414;;;NGC 3414;
Arp 163;G;12:45:17.00;+27:07:31.0;Com;1.5;1.1;;;12.7;;;;;SB(s)0/a pec:;;;;;;;;;;4670;;;NGC 4670;
Arp 164;G;01:15:57.20;+05:10:40.0;Psc;2.0;1.2;;;12.6;;;;;S?;;;;;;;;;;0455;;;NGC 0455;
Arp 165;G;07:36:37.80;+17:53:06.0;Gem;1.8;;;;12.2;;;;;E;;;;;;;;;;2418;;;NGC 2418;
Arp 166;G;01:57:32.40;+33:12:36.0;Tri;1.7;1.3;;;12.9;;;;;E pec;;;;;;;;;;0750,0751;;;NGC 0750,NGC 0751;
Arp 167;G;08:49:22.30;+19:04:30.0;Cnc;3.0;2.8;;;11.6;;;;;E1-2;;;;;;;;;;2672,2673;;;NGC 2672,NGC 2673;
Arp 168;G;00:42:41.80;+40:51:52.0;And;8.8;6.5;;;9.0;;;;;cE2;;;;;;;;;;;;;MESSIER 32;
Arp 169;G;22:14:45.00;+13:50:46.0;Peg;0.7;0.7;;;13.0;;;;;SA0-;;;;;;;;;;7236,7237;;;NGC 7236,NGC 7237;
Arp 170;G;23:17:11.90;+18:42:03.0;Peg;1.4;;;;13.8;;;;;S0^0 pec;;;;;;;;;;7578;;;NGC 7578A,NGC 7578B;
Arp 171;G;14:40:37.10;+03:27:10.0;Vir;1.1;;;;14.9;;;;;S0;;;;;;;;;;5718;1042;;IC 1042,NGC 5718;
Arp 172;G;16:05:33.00;+17:36:05.0;Her;1.1;0.9;;;15.2;;;;;S0- pec?;;;;;;;;;;;1178,1181;;IC 1178,IC 1181;
Arp 173;G;14:51:26.20;+09:19:42.0;Boo;1.2;0.2;;;14.9;;;;;Pec;;;;;;;;;;;;;UGC 09561,UGC 09561;
Arp 174;G;09:58:40.10;+28:52:39.0;Leo;0.9;0.8;;;14.3;;;;;S0-;;;;;;;;;;3068;;;NGC 3068;
Arp 175;G;12:32:52.20;+11:24:15.0;Vir;0.8;0.6;;;13.3;;;;;SAB0-: pec;;;;;;;;;;;3481,3483;;IC 3481,IC 3481A,IC 3483;
Arp 176;G;13:03:54.30;-11:30:22.0;Vir;1.0;0.8;;;11.7;;;;;S0 pec;;;;;;;;;;4933;;;NGC 4933A,NGC 4933B,NGC 4933C;
Arp 177;G;14:55:48.50;+24:35:55.0;Boo;0.2;0.2;;;17.3;;;;;;;;;;;;;;;;;;MCG+04-35-017,MCG+04-35-016;
Arp 178;G;14:24:05.90;+34:53:32.0;Boo;1.0;0.8;;;13.7;;;;;(R)SAB(r)0+;;;;;;;;;;5613,5614,5615;;;NGC 5613,NGC 5615,NGC 5614;
Arp 179;G;03:01:40.90;-04:40:18.0;Eri;;;;;16.6;;;;;;;;;;;;;;;;;;NPM1G -04.0134;
Arp 180;G;04:53:22.30;-04:48:08.0;Eri;1.1;0.5;;;14.8;;;;;S;;;;;;;;;;;;;MCG-01-13-034;
Arp 181;G;10:28:16.50;+79:49:24.0;Dra;1.6;1.1;;;13.1;;;;;SB?;;;;;;;;;;3212,3215;;;NGC 3212,NGC 3215;
Arp 182;G;23:27:56.70;+08:46:45.0;Peg;1.1;1.0;;;13.2;;;;;SA(r)bc pec;;;;;;;;;;7674;;;NGC 7674,UGC 12608;
Arp 183;G;13:34:55.20;+31:23:33.0;CVn;1.3;1.2;;;14.6;;;;;S3;;;;;;;;;;;;;UGC 08560;
Arp 184;G;05:42:04.40;+69:22:46.0;Cam;4.6;3.0;;;11.0;;;;;SAB(rs)c II;;;;;;;;;;1961;;;NGC 1961;
Arp 185;G;16:32:40.00;+78:11:57.0;UMi;3.0;2.5;;;11.2;;;;;(R)SB(rs)bc;;;;;;;;;;6217;;;NGC 6217;
Arp 186;G;04:33:59.80;-08:34:44.0;Eri;1.3;1.2;;;13.6;;;;;SB(s)c pec;;;;;;;;;;1614;;;NGC 1614;
Arp 187;G;05:04:53.00;-10:14:52.0;Eri;0.9;0.4;;;15.0;;;;;;;;;;;;;;;;;;MCG-02-13-040A;
Arp 188;G;16:06:03.40;+55:25:18.0;Dra;3.6;0.8;;;14.4;;;;;SBS5P;;;;;;;;;;;;;UGC 10214;Tadpole Galaxy
Arp 189;G;12:43:42.60;+16:23:40.0;Com;4.0;2.7;;;10.8;;;;;SA(rs)c II;;;;;;;;;;4651;;;NGC 4651;
Arp 190;G;02:50:19.90;+12:53:22.0;Ari;0.5;0.3;;;15.2;;;;;Multiple Sys;;;;;;;;;;;;;UGC 02320;
Arp 191;G;11:07:19.60;+18:25:47.0;Leo;1.3;0.7;;;14.6;;;;;SAB0-pec;;;;;;;;;;;;;UGC 06175,UGC 06175;
Arp 192;G;10:36:59.60;+18:08:13.0;Leo;3.1;2.2;;;14.3;;;;;P;;;;;;;;;;3303;;;NGC 3303;
Arp 193;G;13:20:35.30;+34:08:21.0;CVn;1.6;1.1;;;14.4;;;;;Im: pec;;;;;;;;;;;0883;;IC 0883;
Arp 194;G;11:57:52.50;+36:23:18.0;UMa;1.2;0.8;;;14.9;;;;;S? Pair;;;;;;;;;;;;;UGC 06945;
Arp 195;G;08:53:50.20;+35:08:36.0;Lyn;1.9;1.1;;;14.5;;;;;SBS3 - Triple;;;;;;;;;;;;;UGC 04653;
Arp 196;G;13:14:35.40;+26:07:09.0;Com;;;;;18.8;;;;;Ring with;;;;;;;;;;;;;ARP 196,ARP 196;
Arp 197;G;11:31:00.40;+20:28:13.0;Leo;1.0;0.6;;;14.6;;;;;SBT8P;;;;;;;;;;;0701;;IC 0701;
Arp 198;G;10:59:45.40;+17:38:54.0;Leo;1.3;0.9;;;15.3;;;;;DBL SYS;;;;;;;;;;;;;UGC 06073;
Arp 199;G;14:17:02.40;+36:34:20.0;Boo;1.0;;;;13.4;;;;;(R)SB(rs)0/a;;;;;;;;;;5544,5545;;;NGC 5544,NGC 5545;
Arp 200;G;02:53:41.10;+13:00:55.0;Ari;2.5;0.9;;;12.1;;;;;S?;;;;;;;;;;1134;;;NGC 1134;
Arp 201;G;00:23:33.70;-00:29:22.0;Psc;0.5;0.3;;;16.0;;;;;Disrupted;;;;;;;;;;;;;UGC 00224,UGC 00224;
Arp 202;G;09:00:15.40;+35:43:39.0;Lyn;1.4;0.3;;;13.1;;;;;Im pec?;;;;;;;;;;2719;;;NGC 2719,NGC 2719A;
Arp 203;G;11:31:09.10;+28:34:04.0;UMa;1.7;0.6;;;13.9;;;;;SB?;;;;;;;;;;3712;;;NGC 3712;
Arp 204;G;13:22:45.90;+84:29:58.0;Cam;0.8;0.3;;;16.4;;;;;;;;;;;;;;;;;;UGC 08454,UGC 08454;
Arp 205;G;10:54:39.00;+54:18:23.0;UMa;5.7;1.8;;;12.0;;;;;I0;;;;;;;;;;3448;;;NGC 3448;
Arp 206;G;10:52:17.00;+36:35:43.0;LMi;0.9;0.7;;;17.0;;;;;Dwarf;;;;;;;;;;3432;;;UGC 05983,NGC 3432;
Arp 207;G;09:31:06.80;+76:27:56.0;Dra;1.2;0.2;;;15.4;;;;;S?;;;;;;;;;;;;;UGC 05050;
Arp 208;G;16:51:01.30;+47:13:25.0;Her;0.4;0.3;;;15.0;;;;;S;;;;;;;;;;;;;MCG+08-31-011,MCG+08-31-010;
Arp 209;G;16:05:12.60;+20:32:33.0;Her;0.9;0.7;;;13.0;;;;;Sc;;;;;;;;;;6052;;;NGC 6052;
Arp 210;G;04:30:49.00;+64:50:53.0;Cam;3.7;1.8;;;11.0;;;;;IBm IV-V;;;;;;;;;;1569;;;NGC 1569;
Arp 211;G;12:37:19.30;+38:43:30.0;CVn;0.4;0.4;;;17.0;;;;;;;;;;;;;;;;;;MCG+07-26-033,MCG+07-26-034;
Arp 212;G;23:20:30.00;+17:13:32.0;Peg;1.6;1.5;;;12.1;;;;;SA(rs)a pec;;;;;;;;;;7625;;;NGC 7625;
Arp 213;G;04:07:47.10;+69:48:47.0;Cam;5.3;3.9;;;10.5;;;;;SA(s)ab pec;;;;;;;;;;;0356;;IC 0356;
Arp 214;G;11:32:35.60;+53:03:59.0;UMa;8.2;4.0;;;10.7;;;;;SB(s)a pec;;;;;;;;;;3718;;;NGC 3718;
Arp 215;G;09:14:05.20;+40:06:51.0;Lyn;3.5;2.6;;;11.7;;;;;SAB(rs)a pec;;;;;;;;;;2782;;;NGC 2782;
Arp 216;G;23:28:46.80;+03:30:41.0;Psc;1.4;0.9;;;12.9;;;;;(R':)Sc? pec;;;;;;;;;;7679,7682;;;NGC 7679,NGC 7682;
Arp 217;G;10:38:46.10;+53:30:07.0;UMa;3.1;2.4;;;10.8;;;;;SAB(r)bc pec;;;;;;;;;;3310;;;NGC 3310;
Arp 218;G;15:53:32.50;+18:36:10.0;Ser;0.9;0.5;;;15.4;;;;;SAB(s)bc;;;;;;;;;;;;;CGCG 107-052,ARP 218 18.0,ARP 218;
Arp 219;G;03:39:51.90;-02:06:48.0;Eri;0.9;0.8;;;14.9;;;;;SB pec;;;;;;;;;;;;;UGC 02812;
Arp 220;G;15:34:57.10;+23:30:16.0;Ser;1.5;1.2;;;13.1;;;;;S?;;;;;;;;;;;1127,4553,4554;;IC 4553,IC 4554,IC 1127;
Arp 221;G;09:36:27.80;-11:19:43.0;Hya;1.3;1.1;;;14.0;;;;;;;;;;;;;;;;;;MCG-02-25-006;
Arp 222;G;23:39:54.20;-12:17:31.0;Aqr;4.7;3.6;;;10.6;;;;;SAB:(s?)0/a p;;;;;;;;;;7727;;;NGC 7727;
Arp 223;G;23:18:02.10;-04:38:56.0;Aqr;2.3;2.0;;;11.4;;;;;SA?0^0 pec;;;;;;;;;;7585;;;NGC 7585;
Arp 224;G;11:51:06.60;+55:04:45.0;UMa;2.1;1.3;;;12.4;;;;;(R')SA(s)0/a;;;;;;;;;;3921;;;NGC 3921;
Arp 225;G;08:55:38.80;+78:13:28.0;Cam;4.9;4.1;;;10.1;;;;;SAB(s)0/a;;;;;;;;;;2655;;;NGC 2655;
Arp 226;G;22:20:44.80;-24:40:43.0;Aqr;2.0;1.6;;;11.4;;;;;SAB0^0? pec;;;;;;;;;;7252;;;NGC 7252;
Arp 227;G;01:19:45.50;+03:24:37.0;Psc;2.8;1.8;;;11.9;;;;;SA(r)b pec II;;;;;;;;;;0470,0474;;;NGC 0470,NGC 0474;
Arp 228;G;01:48:53.40;+10:31:18.0;Psc;1.6;;;;13.7;;;;;S0 -conc rings;;;;;;;;;;;0162;;IC 0162;
Arp 229;G;01:23:39.70;+33:15:23.0;Psc;3.1;;;;14.1;;;;;Sa(r)0^0;;;;;;;;;;0507,0508;;;NGC 0507,NGC 0508;
Arp 230;G;00:46:24.20;-13:26:32.0;Cet;1.4;1.2;;;13.0;;;;;SO pec?;;;;;;;;;;;0051;;IC 0051;
Arp 231;G;00:43:33.30;-04:07:05.0;Cet;;;;;14.5;;;;;;;;;;;;;;;;1575;;IC 1575;
Arp 232;G;09:33:46.50;+10:09:08.0;Leo;4.1;3.2;;;11.5;;;;;SA(s)0: pec;;;;;;;;;;2911;;;NGC 2911;
Arp 233;G;10:32:32.00;+54:24:03.0;UMa;1.0;0.9;;;13.4;;;;;Im pec;;;;;;;;;;;;;UGC 05720;
Arp 234;G;11:35:48.40;+54:31:28.0;UMa;2.5;1.9;;;11.9;;;;;Im III-IV;;;;;;;;;;3738;;;NGC 3738;
Arp 235;G;00:08:46.20;+15:48:56.0;Peg;2.8;2.1;;;12.7;;;;;(R)IB(S)m pec;;;;;;;;;;0014;;;NGC 0014;
Arp 236;G;01:07:47.60;-17:30:24.0;Cet;0.5;0.4;;;14.3;;;;;S pec;;;;;;;;;;;1623;;IC 1623A,IC 1623B;
Arp 237;G;09:27:43.50;+12:17:14.0;Leo;;;;;15.3;;;;;SBd;;;;;;;;;;;;;UGC 05044,UGC 05044;
Arp 238;G;13:15:29.40;+62:07:42.0;UMa;;;;;15.0;;;;;Sc;;;;;;;;;;;;;UGC 08335,UGC 08335;
Arp 239;G;13:41:39.80;+55:40:11.0;UMa;1.4;1.0;;;12.7;;;;;SA(s)b? pec;;;;;;;;;;5278,5279;;;NGC 5278,NGC 5279;
Arp 240;G;13:39:53.00;+00:50:22.0;Vir;1.8;0.9;;;12.9;;;;;Sb? pec;;;;;;;;;;5257,5258;;;NGC 5257,NGC 5258;
Arp 241;G;14:37:50.80;+30:28:53.0;Boo;1.1;0.6;;;15.0;;;;;S? (pair);;;;;;;;;;;;;UGC 09425;
Arp 242;G;12:46:10.10;+30:44:-0.0;Com;2.3;0.7;;;13.0;;;;;S0 pec?;;;;;;;;;;4676;;;NGC 4676A,NGC 4676B;
Arp 243;G;08:38:23.70;+25:45:16.0;Cnc;;;;;13.4;;;;;P: Trip Coll;;;;;;;;;;2623;;;NGC 2623,NGC 2623,NGC 2623;
Arp 244;G;12:01:52.80;-18:51:54.0;Crv;5.3;3.1;;;10.7;;;;;SB?(s:)m pec;;;;;;;;;;4038,4039;;;NGC 4038,NGC 4039;Antennae Galaxies
Arp 245;G;09:45:42.00;-14:19:35.0;Hya;3.6;1.1;;;12.2;;;;;S0 pec sp;;;;;;;;;;2992,2993;;;NGC 2992,NGC 2993;
Arp 246;G;00:06:51.40;+08:21:05.0;Psc;0.4;0.2;;;14.4;;;;;;;;;;;;;;;7837,7838;;;NGC 7837,NGC 7838;
Arp 247;G;08:23:32.60;+21:20:17.0;Cnc;0.6;0.5;;;15.4;;;;;SXS6P;;;;;;;;;;;2338,2339;;IC 2338,UGC 04383,IC 2339;
Arp 248;G;11:46:34.90;-03:51:19.0;Vir;1.2;0.6;;;14.5;;;;;SAB(rs)b? pec;;;;;;;;;;;;;MCG-01-30-32,MCG-01-30-33,MCG-01-30-34;
Arp 249;G;00:00:19.30;+22:59:26.0;Peg;;;;;16.2;;;;;;;;;;;;;;;;;;UGC 12891,UGC 12891;
Arp 250;G;07:35:59.70;+35:22:52.0;Lyn;;;;;15.0;;;;;;;;;;;;;;;;;;IRAS F07327+3529;
Arp 251;G;00:53:46.90;-13:51:40.0;Cet;0.9;0.4;;;15.5;;;;;Triple;;;;;;;;;;;;;VV 674;
Arp 252;G;09:44:58.40;-19:43:32.0;Hya;0.8;0.5;;;15.3;;;;;SB3P?;;;;;;;;;;;;;ESO 566-IG007,ESO 566-IG008;
Arp 253;G;09:43:24.30;-05:16:46.0;Sex;1.3;0.2;;;16.1;;;;;;;;;;;;;;;;;;UGCA 173,UGCA 174;
Arp 254;G;15:21:32.20;-07:22:38.0;Lib;1.5;0.9;;;14.5;;;;;Sb pec?;;;;;;;;;;5917;;;NGC 5917;
Arp 255;G;09:53:08.70;+07:52:50.0;Leo;1.1;0.9;;;14.3;;;;;Pair;;;;;;;;;;;;;UGC 05304;
Arp 256;G;00:18:50.00;-10:21:42.0;Cet;1.1;0.8;;;13.6;;;;;SB(S)c pec;;;;;;;;;;;;;MCG-02-01-52,MCG-02-01-51,VV 352;
Arp 257;G;08:51:37.90;-02:21:15.0;Hya;1.5;0.8;;;17.0;;;;;SP;;;;;;;;;;;;;UGC 04638,UGC 04638;
Arp 258;G;02:39:04.60;+18:23:38.0;Ari;;;;;14.6;;;;;S?;;;;;;;;;;;;;Hickson 18D,Hickson 18C,UGC 02140,UGC 02140A;
Arp 259;G;05:01:35.40;-04:15:24.0;Eri;;;;;18.5;;;;;;;;;;;;;;;1741;;;NGC 1741,NGC 1741,NGC 1741,NGC 1741;
Arp 260;G;12:13:38.70;+16:07:19.0;Com;1.4;0.9;;;14.8;;;;;Sc;;;;;;;;;;;;;UGC 07230;
Arp 261;G;14:49:30.50;-10:10:23.0;Lib;;;;;13.4;;;;;IB(s)m pec;;;;;;;;;;;;;MCG-02-38-016,ARP 261,ARP 261,ARP 261;
Arp 262;G;23:56:43.80;+16:48:27.0;Peg;0.5;0.4;;;14.6;;;;;S;;;;;;;;;;;;;MCG+03-01-003,UGC 12856;
Arp 263;G;10:25:05.50;+17:09:35.0;Leo;5.0;3.3;;;11.4;;;;;Ib(s)m pec;;;;;;;;;;3239;;;NGC 3239;
Arp 264;G;10:03:57.30;+40:45:25.0;LMi;3.4;2.3;;;13.1;;;;;IAB(s)m;;;;;;;;;;3104;;;NGC 3104;
Arp 265;G;12:53:53.20;+36:05:10.0;CVn;1.3;0.6;;;16.0;;;;;;;;;;;;;;;;3862;;IC 3862;
Arp 266;G;12:59:01.70;+34:51:39.0;CVn;4.0;1.5;;;12.3;;;;;SB(s)m:;;;;;;;;;;4861;;;NGC 4861;
Arp 267;G;10:36:42.60;+31:32:51.0;LMi;2.0;1.2;;;14.7;;;;;IB(s)m: V;;;;;;;;;;;;;UGC 05764;
Arp 268;G;08:19:06.00;+70:42:51.0;UMa;8.0;6.3;;;10.7;;;;;Im IV-V;;;;;;;;;;;;;Holmberg II;
Arp 269;G;12:30:31.20;+41:41:58.0;CVn;2.3;1.6;;;12.0;;;;;IB(s)m pec;;;;;;;;;;4485,4490;;;NGC 4485,NGC 4490;
Arp 270;G;10:49:49.80;+32:58:50.0;LMi;2.1;1.2;;;12.1;;;;;SAB(rs)cd pec;;;;;;;;;;3395,3396;;;NGC 3395,NGC 3396;
Arp 271;G;14:03:25.00;-06:04:10.0;Vir;3.0;1.6;;;12.2;;;;;SAB(rs)bc pec;;;;;;;;;;5426,5427;;;NGC 5426,NGC 5427;
Arp 272;G;16:05:30.50;+17:46:09.0;Her;0.7;0.4;;;15.2;;;;;(R')SAB(s)b;;;;;;;;;;6054;;;NGC 6054;
Arp 273;G;02:21:28.70;+39:22:31.0;And;2.2;1.5;;;13.7;;;;;S(b);;;;;;;;;;;;;UGC 01810,UGC 01813;
Arp 274;G;14:35:05.80;+05:20:55.0;Vir;1.1;0.6;;;13.0;;;;;Sb;;;;;;;;;;5679;;;NGC 5679,NGC 5679A,NGC 5679C;
Arp 275;G;09:25:54.90;-12:00:01.0;Hya;;;;;14.1;;;;;;;;;;;;;;;2881;;;NGC 2881,NGC 2881;
Arp 276;G;02:28:10.90;+19:35:59.0;Ari;1.7;1.1;;;12.9;;;;;Scd:;;;;;;;;;;0935;1801;;NGC 0935,IC 1801;
Arp 277;G;12:54:50.90;+02:39:12.0;Vir;1.8;0.9;;;13.7;;;;;Im pec;;;;;;;;;;4809,4810;;;NGC 4809,NGC 4810;
Arp 278;G;22:19:26.20;+29:23:53.0;Peg;1.7;0.5;;;13.6;;;;;SB?;;;;;;;;;;7253;;;NGC 7253A,NGC 7253B;
Arp 279;G;03:14:09.10;-02:49:22.0;Eri;5.3;2.3;;;11.7;;;;;SAB(s)cd;;;;;;;;;;1253;;;NGC 1253,NGC 1253A;
Arp 280;G;11:37:44.40;+47:53:28.0;UMa;3.1;1.0;;;11.8;;;;;SB(r)b:;;;;;;;;;;3769;;;NGC 3769,NGC 3769A;
Arp 281;G;12:41:59.60;+32:34:25.0;CVn;2.6;1.8;;;12.3;;;;;E4 pec;;;;;;;;;;4627,4631;;;NGC 4627,NGC 4631;
Arp 282;G;00:36:52.00;+23:59:30.0;And;2.7;0.7;;;12.4;;;;;SA(s)ab: sp;;;;;;;;;;0169;1559;;NGC 0169,IC 1559;
Arp 283;G;09:17:22.80;+41:59:58.0;Lyn;2.6;1.0;;;12.3;;;;;SB(s)a pec;;;;;;;;;;2798,2799;;;NGC 2798,NGC 2799;
Arp 284;G;23:36:14.10;+02:09:18.0;Psc;1.9;1.4;;;12.5;;;;;SB:(s)b? pec;;;;;;;;;;7714,7715;;;NGC 7714,NGC 7715;
Arp 285;G;09:24:02.90;+49:12:14.0;UMa;1.7;0.6;;;13.0;;;;;SB(s)b;;;;;;;;;;2854,2856;;;NGC 2854,NGC 2856;
Arp 286;G;14:20:04.80;+03:59:34.0;Vir;3.7;0.7;;;12.4;;;;;SB(s)b pec;;;;;;;;;;5560,5566,5569;;;NGC 5560,NGC 5566,NGC 5569;
Arp 287;G;09:02:38.60;+25:56:06.0;Cnc;1.2;0.4;;;13.3;;;;;SAB(rs)b? pec;;;;;;;;;;2735;;;NGC 2735,NGC 2735A;
Arp 288;G;13:34:55.50;+13:44:30.0;Vir;1.6;1.2;;;13.1;;;;;Double System;;;;;;;;;;5221,5222;;;NGC 5222,NGC 5221;
Arp 289;G;11:56:07.20;-19:53:42.0;Crt;5.3;2.3;;;11.0;;;;;SA(rs)c pec;;;;;;;;;;3981;;;NGC 3981;
Arp 290;G;02:03:44.60;+14:42:31.0;Ari;1.6;0.8;;;14.3;;;;;S0;;;;;;;;;;;0195,0196;;IC 0195,IC 0196;
Arp 291;G;10:42:48.70;+13:27:34.0;Leo;1.2;1.0;;;13.7;;;;;SB?;;;;;;;;;;;;;UGC 05832;
Arp 292;G;09:54:33.00;-06:51:27.0;Sex;1.7;1.2;;;13.2;;;;;S1P/;;;;;;;;;;;0575;;IC 0575;
