Name;Type;RA;Dec;Const;MajAx;MinAx;PosAng;B-Mag;V-Mag;J-Mag;H-Mag;K-Mag;SurfBr;Hubble;Pax;Pm-RA;Pm-Dec;RadVel;Redshift;Cstar U-Mag;Cstar B-Mag;Cstar V-Mag;M;NGC;IC;Cstar Names;Identifiers;Common names
LDN 455;DrkN;18:37:44.40;-09:07:21.7;Sct;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 456;DrkN;18:52:46.42;-10:56:17.2;Sct;10.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 458;DrkN;18:56:46.94;-11:26:00.2;Sct;67.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 459;DrkN;18:42:44.95;-09:37:00.1;Sct;103.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 460;DrkN;17:58:38.16;-03:45:11.9;Ser;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 461;DrkN;18:09:39.82;-05:09:23.4;Ser;20.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 462;DrkN;18:06:39.24;-04:39:36.7;Ser;12.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 463;DrkN;18:31:43.08;-07:57:47.5;Sct;60.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 464;DrkN;18:52:46.03;-10:36:17.3;Sct;11.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 466;DrkN;18:19:40.97;-06:08:39.8;Ser;6.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 467;DrkN;18:18:58.78;-05:58:43.0;Ser;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 468;DrkN;18:00:37.87;-03:30:02.9;Ser;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 469;DrkN;18:13:27.74;-05:06:06.8;Ser;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 470;DrkN;18:18:40.49;-05:43:44.4;Ser;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 471;DrkN;18:19:40.58;-05:48:40.0;Ser;14.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 472;DrkN;18:14:09.62;-04:59:03.8;Ser;10.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 473;DrkN;18:37:43.03;-07:57:21.6;Sct;28.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 474;DrkN;18:51:44.95;-09:41:21.5;Sct;79.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 475;DrkN;18:19:10.20;-05:28:42.2;Ser;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 476;DrkN;18:18:40.10;-05:23:44.2;Ser;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 477;DrkN;18:19:10.10;-05:23:42.0;Ser;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 478;DrkN;18:12:39.02;-04:29:10.3;Ser;19.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 479;DrkN;18:19:09.79;-05:08:42.0;Ser;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 480;DrkN;18:44:43.56;-08:26:51.4;Sct;39.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 481;DrkN;18:25:40.75;-05:58:13.8;Sct;161.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 482;DrkN;18:19:09.77;-05:06:42.1;Ser;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 483;DrkN;18:17:39.41;-04:48:48.6;Ser;11.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 484;DrkN;18:39:42.43;-07:27:13.0;Sct;82.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 485;DrkN;18:36:41.88;-06:57:25.9;Sct;48.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 486;DrkN;18:06:37.30;-02:59:36.6;Ser;74.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 487;DrkN;18:16:50.83;-04:18:52.2;Ser;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 488;DrkN;18:16:38.74;-04:13:53.0;Ser;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 489;DrkN;18:28:40.34;-05:38:00.6;Sct;29.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 490;DrkN;18:15:08.26;-03:48:59.8;Ser;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 491;DrkN;18:27:40.15;-05:28:05.2;Sct;30.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 492;DrkN;18:15:38.26;-03:48:57.2;Ser;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 493;DrkN;18:12:37.68;-03:19:10.6;Ser;17.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 494;DrkN;18:36:59.28;-06:27:24.8;Sct;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 495;DrkN;18:38:53.50;-06:39:16.6;Sct;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 496;DrkN;18:47:42.77;-07:46:38.6;Sct;66.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 497;DrkN;18:39:11.47;-06:37:15.2;Sct;9.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 498;DrkN;18:39:59.50;-06:39:11.9;Sct;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 499;DrkN;18:40:41.26;-06:27:08.6;Sct;13.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 500;DrkN;18:16:37.66;-03:18:52.9;Ser;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 501;DrkN;18:17:37.66;-03:18:48.6;Ser;8.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 502;DrkN;18:07:29.95;-01:51:32.8;Ser;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 503;DrkN;18:29:09.19;-04:37:58.4;Sct;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 504;DrkN;18:18:37.46;-03:08:44.5;Ser;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 505;DrkN;18:19:37.56;-03:13:40.1;Ser;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 506;DrkN;18:47:41.69;-06:51:38.9;Sct;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 507;DrkN;18:15:00.84;-02:37:00.1;Ser;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 508;DrkN;18:09:35.74;-01:39:23.8;Ser;11.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 509;DrkN;18:53:42.17;-07:18:13.0;Sct;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 510;DrkN;18:14:36.41;-02:14:01.7;Ser;13.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 511;DrkN;18:25:38.04;-03:38:13.9;Ser;54.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 512;DrkN;18:53:11.95;-07:06:15.1;Sct;15.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 513;DrkN;18:10:35.62;-01:33:19.4;Ser;21.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 514;DrkN;18:52:53.76;-06:56:16.4;Sct;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 515;DrkN;18:37:39.53;-04:57:22.0;Sct;174.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 516;DrkN;18:51:23.38;-06:36:23.0;Sct;9.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 517;DrkN;18:45:10.27;-05:36:49.3;Sct;30.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 518;DrkN;18:53:11.35;-06:36:15.1;Sct;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 519;DrkN;18:12:35.14;-01:09:10.4;Ser;22.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 520;DrkN;18:21:36.48;-02:18:31.3;Ser;18.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 521;DrkN;18:52:28.56;-05:54:18.4;Sct;7.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 522;DrkN;18:51:40.42;-05:46:21.7;Sct;25.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 523;DrkN;18:49:10.06;-05:26:32.3;Sct;14.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 524;DrkN;18:45:39.50;-04:56:47.4;Sct;46.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 525;DrkN;18:38:38.38;-03:57:17.6;Sct;88.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 526;DrkN;18:26:36.48;-02:18:09.7;Ser;57.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 527;DrkN;18:46:27.29;-04:46:44.0;Sct;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 528;DrkN;18:47:09.29;-04:46:40.8;Sct;31.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 529;DrkN;18:45:38.93;-04:26:47.4;Sct;30.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 530;DrkN;18:49:39.29;-04:46:30.4;Sct;21.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 531;DrkN;19:06:05.52;-06:50:20.8;Aql;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 532;DrkN;18:47:08.81;-04:21:41.0;Sct;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 533;DrkN;18:23:35.33;-01:18:22.7;Ser;8.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 534;DrkN;18:52:39.46;-04:56:17.5;Sct;107.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 535;DrkN;18:37:07.15;-02:53:24.0;Ser;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 536;DrkN;18:34:36.74;-02:32:34.8;Ser;30.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 537;DrkN;18:22:34.94;-00:58:27.1;Ser;43.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 538;DrkN;18:36:37.03;-02:47:26.2;Ser;21.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 539;DrkN;18:23:59.04;-01:04:21.0;Ser;8.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 540;DrkN;19:06:05.06;-06:25:20.6;Aql;20.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 541;DrkN;18:36:18.65;-02:27:27.4;Ser;12.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 542;DrkN;19:01:40.15;-05:35:39.1;Aql;16.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 543;DrkN;19:06:40.78;-06:10:18.1;Aql;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 544;DrkN;19:01:33.96;-05:25:39.7;Aql;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 545;DrkN;18:56:45.24;-04:46:00.1;Sct;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 546;DrkN;18:57:33.24;-04:45:56.5;Sct;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 547;DrkN;18:50:38.23;-03:51:25.9;Aql;91.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 548;DrkN;18:49:38.04;-03:41:30.1;Aql;60.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 549;DrkN;19:02:09.77;-05:15:37.1;Aql;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 550;DrkN;19:07:40.30;-05:45:14.0;Aql;105.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 551;DrkN;18:57:50.86;-04:25:55.2;Sct;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 552;DrkN;19:04:21.74;-05:15:27.7;Aql;10.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 553;DrkN;19:03:09.58;-05:05:33.0;Aql;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 554;DrkN;19:08:04.20;-05:40:12.4;Aql;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 555;DrkN;18:41:30.43;-02:17:04.9;Ser;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 556;DrkN;18:59:08.93;-04:30:49.7;Aql;21.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 557;DrkN;18:38:35.88;-01:47:17.5;Ser;25.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 558;DrkN;18:37:35.69;-01:37:22.1;Ser;39.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 559;DrkN;18:32:34.92;-00:57:43.6;Ser;247.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 560;DrkN;18:41:36.05;-01:57:04.7;Aql;12.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 561;DrkN;18:57:38.28;-03:55:56.3;Sct;74.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 562;DrkN;19:02:38.90;-04:30:34.9;Aql;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 563;DrkN;18:39:35.59;-01:32:13.2;Ser;94.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 564;DrkN;18:37:35.21;-01:12:22.0;Ser;27.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 565;DrkN;18:55:37.82;-03:31:04.8;Aql;70.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 566;DrkN;18:50:36.98;-02:46:26.0;Aql;13.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 567;DrkN;19:04:08.86;-04:28:28.6;Aql;9.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 568;DrkN;18:59:26.09;-03:45:48.6;Aql;6.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 569;DrkN;18:18:32.04;+01:31:15.6;Oph;334.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 570;DrkN;18:26:34.34;-00:28:09.5;Ser;15.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 571;DrkN;18:30:33.77;+00:02:07.8;Ser;22.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 572;DrkN;18:30:33.77;+00:02:07.8;Ser;224.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 573;DrkN;18:28:34.25;-00:23:01.0;Ser;9.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 574;DrkN;19:07:08.78;-04:25:16.0;Aql;14.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 575;DrkN;18:28:04.54;-00:38:03.1;Ser;16.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 576;DrkN;18:31:28.25;-00:22:48.4;Ser;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 577;DrkN;19:05:38.23;-03:55:22.4;Aql;53.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 578;DrkN;18:31:10.39;-00:29:49.6;Ser;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 579;DrkN;18:55:36.60;-02:26:04.9;Aql;78.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 580;DrkN;19:08:38.40;-04:05:10.0;Aql;12.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 581;DrkN;19:07:26.23;-03:55:14.9;Aql;16.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 582;DrkN;18:52:36.02;-01:56:17.5;Aql;31.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 583;DrkN;18:33:33.10;+00:37:20.6;Ser;17.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 584;DrkN;18:56:36.41;-02:16:00.5;Aql;16.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 585;DrkN;18:23:31.46;+02:01:37.2;Ser;68.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 586;DrkN;18:39:03.77;+00:02:44.5;Ser;11.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 587;DrkN;18:39:33.77;+00:02:46.7;Ser;18.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 588;DrkN;18:36:04.34;-00:27:28.4;Ser;11.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 589;DrkN;18:52:35.47;-01:26:17.5;Aql;77.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 590;DrkN;19:06:37.20;-03:00:18.4;Aql;189.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 591;DrkN;18:36:34.73;-00:47:26.2;Ser;34.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 592;DrkN;18:28:31.46;+02:01:58.8;Ser;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 593;DrkN;18:39:34.54;-00:37:13.4;Ser;40.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 594;DrkN;19:00:35.81;-01:45:43.6;Aql;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 595;DrkN;19:45:41.62;-07:22:39.4;Aql;13.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 596;DrkN;18:48:09.58;+00:13:23.5;Aql;14.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 597;DrkN;18:50:45.74;+00:04:34.7;Aql;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 598;DrkN;18:46:45.00;+00:43:17.4;Aql;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 599;DrkN;18:51:33.67;+00:08:38.0;Aql;8.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 600;DrkN;18:30:30.48;+02:52:07.7;Ser;10.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 601;DrkN;18:46:44.90;+00:48:17.6;Aql;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 602;DrkN;18:51:33.91;-00:04:21.7;Aql;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 603;DrkN;18:46:20.81;+00:53:15.7;Aql;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 604;DrkN;18:51:33.58;+00:13:38.3;Aql;23.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 605;DrkN;18:46:44.81;+00:53:17.5;Aql;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 606;DrkN;18:51:34.03;-00:11:21.8;Aql;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 607;DrkN;18:48:04.61;-00:41:37.0;Aql;23.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 608;DrkN;18:51:34.32;-00:26:21.8;Aql;3.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 609;DrkN;18:51:34.42;-00:31:21.7;Aql;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 610;DrkN;18:49:34.80;-00:51:30.2;Aql;21.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 611;DrkN;18:55:40.13;-00:16:04.4;Aql;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 612;DrkN;18:55:58.32;-00:26:03.1;Aql;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 613;DrkN;18:56:46.22;-00:20:59.6;Aql;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 614;DrkN;18:56:46.22;-00:20:59.6;Aql;10.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 615;DrkN;19:19:36.12;-02:04:24.2;Aql;69.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 616;DrkN;18:47:31.46;+02:03:20.9;Aql;92.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 617;DrkN;18:57:32.62;+01:04:03.7;Aql;51.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 618;DrkN;19:15:35.21;-01:14:40.9;Aql;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 619;DrkN;19:18:05.45;-01:27:30.6;Aql;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 620;DrkN;19:20:35.11;-01:09:20.2;Aql;8.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 621;DrkN;18:47:30.14;+03:13:21.0;Ser;402.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 622;DrkN;19:11:34.20;-00:19:57.4;Aql;32.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 623;DrkN;19:54:38.86;-04:52:04.4;Aql;107.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 624;DrkN;19:05:32.06;+01:34:37.2;Aql;41.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 625;DrkN;19:06:32.06;+01:34:41.5;Aql;2.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 626;DrkN;19:06:31.97;+01:39:41.4;Aql;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 627;DrkN;19:14:02.90;+00:50:12.8;Aql;103.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 628;DrkN;18:58:29.95;+03:26:07.8;Aql;84.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 629;DrkN;19:17:32.64;+01:05:27.2;Aql;37.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 630;DrkN;18:38:56.83;+06:02:44.2;Ser;32.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 631;DrkN;19:12:30.96;+02:35:06.7;Aql;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 632;DrkN;19:20:32.09;+01:35:39.8;Aql;52.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 633;DrkN;18:40:55.68;+07:02:52.8;Oph;16.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 634;DrkN;18:41:25.10;+07:32:55.0;Oph;14.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 635;DrkN;19:09:29.23;+04:07:54.1;Aql;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 636;DrkN;19:06:28.61;+04:39:41.4;Aql;28.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 637;DrkN;18:41:24.31;+08:12:55.1;Oph;10.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 638;DrkN;18:50:25.46;+07:18:33.5;Aql;268.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 639;DrkN;19:12:28.18;+05:05:06.4;Aql;70.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 640;DrkN;19:22:29.35;+04:05:47.8;Aql;76.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 641;DrkN;19:16:28.20;+05:05:22.9;Aql;37.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 642;DrkN;19:19:28.22;+05:05:35.5;Aql;44.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 643;DrkN;19:24:04.56;+04:49:54.5;Aql;7.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 644;DrkN;19:19:26.57;+06:35:35.5;Aql;91.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 645;DrkN;19:19:25.73;+07:20:35.5;Aql;134.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 646;DrkN;19:14:24.82;+08:05:14.6;Aql;95.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 647;DrkN;19:19:55.56;+07:30:37.4;Aql;27.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 648;DrkN;18:39:18.96;+12:42:46.1;Her;6.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 649;DrkN;19:12:24.14;+08:40:06.2;Aql;287.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 650;DrkN;18:39:48.55;+13:02:48.1;Her;13.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 651;DrkN;19:19:24.89;+08:05:35.5;Aql;9.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 652;DrkN;19:18:24.50;+08:25:31.1;Aql;27.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 653;DrkN;18:42:18.58;+13:02:58.9;Her;48.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 654;DrkN;19:29:26.14;+07:06:16.2;Aql;128.1;;;;;;;;;;;;;;;;;;;;;;;
LDN 655;DrkN;19:20:18.41;+08:32:39.1;Aql;8.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 656;DrkN;19:21:18.50;+08:27:43.2;Aql;1.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 657;DrkN;19:21:24.02;+08:53:43.4;Aql;16.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 658;DrkN;19:20:53.78;+09:05:41.6;Aql;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 659;DrkN;18:41:17.35;+14:02:54.6;Her;72.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 660;DrkN;18:37:16.70;+14:32:37.3;Her;90.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 661;DrkN;19:21:47.81;+09:05:45.2;Aql;5.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 662;DrkN;18:57:19.58;+12:24:03.2;Her;38.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 663;DrkN;19:36:55.75;+07:33:46.4;Aql;4.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 664;DrkN;19:20:53.04;+09:45:41.4;Aql;25.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 665;DrkN;18:39:46.32;+14:52:48.0;Her;16.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 666;DrkN;18:40:46.13;+15:02:52.4;Her;21.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 667;DrkN;19:05:20.09;+12:04:36.8;Aql;97.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 668;DrkN;19:43:26.06;+07:22:12.4;Aql;11.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 669;DrkN;19:02:19.18;+12:49:24.2;Aql;67.9;;;;;;;;;;;;;;;;;;;;;;;
LDN 670;DrkN;19:42:25.78;+07:37:08.4;Aql;24.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 671;DrkN;19:37:24.79;+08:26:48.5;Aql;19.2;;;;;;;;;;;;;;;;;;;;;;;
LDN 672;DrkN;19:47:26.38;+07:07:27.8;Aql;49.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 673;DrkN;19:20:51.34;+11:15:41.4;Aql;26.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 674;DrkN;19:28:22.42;+10:26:12.1;Aql;40.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 675;DrkN;19:23:57.58;+11:05:54.2;Aql;3.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 676;DrkN;19:21:33.07;+11:30:44.3;Aql;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 677;DrkN;19:22:21.02;+11:33:47.5;Aql;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 678;DrkN;19:44:24.74;+08:37:16.3;Aql;13.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 679;DrkN;19:13:19.46;+12:45:10.4;Aql;58.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 680;DrkN;19:44:42.72;+08:38:17.2;Aql;5.0;;;;;;;;;;;;;;;;;;;;;;;
LDN 681;DrkN;19:44:24.55;+08:47:16.1;Aql;15.4;;;;;;;;;;;;;;;;;;;;;;;
LDN 682;DrkN;19:28:51.86;+10:56:13.9;Aql;13.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 683;DrkN;19:21:20.59;+11:55:43.3;Aql;19.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 684;DrkN;19:21:50.02;+12:25:45.5;Aql;25.8;;;;;;;;;;;;;;;;;;;;;;;
LDN 685;DrkN;19:29:51.34;+11:26:18.2;Aql;11.5;;;;;;;;;;;;;;;;;;;;;;;
LDN 686;DrkN;19:23:20.06;+12:25:51.6;Aql;5.7;;;;;;;;;;;;;;;;;;;;;;;
LDN 687;DrkN;19:38:34.66;+10:24:53.3;Aql;4.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 688;DrkN;19:38:46.61;+10:28:53.8;Aql;7.6;;;;;;;;;;;;;;;;;;;;;;;
LDN 689;DrkN;19:40:22.85;+10:17:00.2;Aql;14.3;;;;;;;;;;;;;;;;;;;;;;;
LDN 690;DrkN;19:40:40.80;+10:20:01.3;Aql;11.2;;;;;;;;;;;;;;;;;;;;;;;
